CommunityID,Density,ClusteringCoeff,Conductance,FlakeODF,FOMD,TPR,CutRatio,Cohesiveness,Separability
1,0.32307692,0.45801527,0.12863071,0.0,0.5,1.0,0.00048194,0.16,3.38709677
2,0.43589744,0.51515152,0.2688172,0.15384615,0.23076923,1.0,0.00077325,0.25,1.36
3,0.44761905,0.52427184,0.265625,0.13333333,0.46666667,1.0,0.00091214,0.14285714,1.38235294
4,0.33230769,0.43823264,0.09623431,0.0,0.38461538,1.0,0.00035756,0.2,4.69565217
5,0.31384615,0.40759494,0.03773585,0.0,0.34615385,1.0,0.00012437,0.16,12.75
6,0.41052632,0.51428571,0.12359551,0.0,0.5,1.0,0.00044355,0.21052632,3.54545455
7,0.42105263,0.48245614,0.17948718,0.0,0.55,1.0,0.00070565,0.21052632,2.28571429
8,0.40522876,0.48423006,0.13888889,0.05555556,0.33333333,1.0,0.00044767,0.23529412,3.1
9,0.38947368,0.50253807,0.15909091,0.05,0.55,1.0,0.00056452,0.15789474,2.64285714
10,0.37619048,0.44690265,0.12222222,0.0,0.47619048,1.0,0.0004226,0.2,3.59090909
11,0.57777778,0.5952381,0.38823529,0.1,0.3,1.0,0.0013253,0.33333333,0.78787879
12,0.37894737,0.43612335,0.02040816,0.0,0.3,1.0,6.048e-05,0.21052632,24.0
13,0.3115942,0.4370258,0.13567839,0.08333333,0.54166667,1.0,0.00045436,0.17391304,3.18518519
14,0.33201581,0.40441989,0.0,0.0,0.26086957,1.0,0.0,0.18181818,84.0
15,0.3625731,0.46420323,0.17333333,0.0,0.42105263,1.0,0.00055156,0.22222222,2.38461538
16,0.62121212,0.64664311,0.21153846,0.0,0.5,1.0,0.00073687,0.36363636,1.86363636
17,0.34199134,0.47767857,0.15053763,0.09090909,0.45454545,0.95454545,0.00051361,0.14285714,2.82142857
18,0.43137255,0.50086957,0.04347826,0.0,0.38888889,1.0,0.0001343,0.23529412,11.0
19,0.37362637,0.43636364,0.24444444,0.0,0.21428571,1.0,0.00063211,0.23076923,1.54545455
20,0.41830065,0.56626506,0.07913669,0.05555556,0.61111111,1.0,0.00024622,0.17647059,5.81818182
21,0.4379085,0.55307263,0.0,0.0,0.5,1.0,0.0,0.23529412,67.0
22,0.53846154,0.58029197,0.24324324,0.0,0.46153846,1.0,0.00083511,0.33333333,1.55555556
23,0.45751634,0.55555556,0.02097902,0.0,0.5,1.0,6.715e-05,0.23529412,23.33333333
24,0.33992095,0.37829912,0.03370787,0.0,0.60869565,1.0,0.00010532,0.18181818,14.33333333
25,0.6025641,0.63662791,0.15315315,0.07692308,0.61538462,1.0,0.00052581,0.33333333,2.76470588
26,0.62121212,0.67777778,0.19607843,0.0,0.58333333,1.0,0.00066988,0.36363636,2.05
27,0.66666667,0.70909091,0.21052632,0.1,0.5,1.0,0.00064257,0.44444444,1.875
28,0.47619048,0.53766234,0.03846154,0.0,0.4,1.0,0.00010731,0.28571429,12.5
29,0.71111111,0.74226804,0.16883117,0.0,0.5,1.0,0.00052209,0.44444444,2.46153846
30,0.47794118,0.56521739,0.0,0.0,0.47058824,1.0,0.0,0.25,65.0
31,0.57142857,0.62807882,0.07142857,0.0,0.5,1.0,0.00022986,0.30769231,6.5
32,0.65454545,0.69124424,0.2173913,0.0,0.54545455,1.0,0.00073049,0.4,1.8
33,0.59090909,0.64285714,0.15217391,0.0,0.5,1.0,0.00046892,0.36363636,2.78571429
34,0.60606061,0.64367816,0.12087912,0.0,0.5,1.0,0.00036844,0.36363636,3.63636364
35,0.61538462,0.68406593,0.15044248,0.07692308,0.46153846,1.0,0.00052581,0.25,2.82352941
36,0.44444444,0.58082707,0.0,0.0,0.61111111,1.0,0.0,0.23529412,68.0
37,0.5047619,0.60810811,0.02752294,0.0,0.53333333,1.0,8.048e-05,0.28571429,17.66666667
38,0.42647059,0.49191686,0.03333333,0.0,0.47058824,1.0,9.476e-05,0.25,14.5
39,0.475,0.55980861,0.0,0.0,0.5625,1.0,0.0,0.26666667,57.0
40,0.50549451,0.56304985,0.03157895,0.0,0.35714286,1.0,8.62e-05,0.30769231,15.33333333
41,0.38562092,0.51145038,0.0,0.0,0.5,1.0,0.0,0.23529412,59.0
42,0.57142857,0.64705882,0.0,0.0,0.5,1.0,0.0,0.30769231,52.0
43,0.4,0.41772152,0.39726027,0.27272727,0.27272727,1.0,0.00105921,0.2,0.75862069
44,0.43809524,0.54243542,0.08910891,0.0,0.53333333,1.0,0.00024145,0.28571429,5.11111111
45,0.55238095,0.64383562,0.0,0.0,0.8,1.0,0.0,0.35714286,58.0
46,0.51648352,0.55397727,0.0,0.0,0.35714286,1.0,0.0,0.30769231,47.0
47,0.3,0.27941176,0.33944954,0.0625,0.25,0.9375,0.00093096,0.13333333,0.97297297
48,0.6043956,0.67205543,0.0,0.0,0.64285714,1.0,0.0,0.38461538,55.0
49,0.57142857,0.64390244,0.0,0.0,0.5,1.0,0.0,0.30769231,52.0
50,0.37142857,0.54411765,0.17894737,0.0,0.33333333,1.0,0.00045607,0.21428571,2.29411765
51,0.46666667,0.56129032,0.06666667,0.0,0.46666667,1.0,0.00018779,0.28571429,7.0
52,0.18947368,0.41447368,0.44615385,0.35,0.1,0.9,0.00116935,0.0,0.62068966
53,0.58974359,0.65830721,0.0,0.0,0.69230769,1.0,0.0,0.33333333,46.0
54,0.24166667,0.38095238,0.24675325,0.1875,0.125,0.75,0.00047806,0.06666667,1.52631579
55,0.62222222,0.65693431,0.17647059,0.1,0.4,1.0,0.00048193,0.44444444,2.33333333
56,0.22666667,0.45945946,0.24861878,0.0,0.56,1.0,0.00072727,0.125,1.51111111
57,0.50833333,0.58974359,0.0,0.0,0.625,1.0,0.0,0.26666667,61.0
58,0.55128205,0.62408759,0.10416667,0.0,0.61538462,1.0,0.0003093,0.33333333,4.3
59,0.41904762,0.46428571,0.15384615,0.0,0.46666667,1.0,0.00042924,0.21428571,2.75
60,0.59090909,0.7037037,0.10344828,0.0,0.58333333,1.0,0.00030145,0.36363636,4.33333333
61,0.48571429,0.50284091,0.11304348,0.06666667,0.46666667,1.0,0.00034876,0.28571429,3.92307692
62,0.59090909,0.64864865,0.11363636,0.0,0.5,1.0,0.00033494,0.36363636,3.9
63,0.65151515,0.65753425,0.0,0.0,0.58333333,1.0,0.0,0.45454545,43.0
64,0.68181818,0.70588235,0.0,0.0,0.5,1.0,0.0,0.45454545,45.0
65,0.53846154,0.60185185,0.04854369,0.0,0.57142857,1.0,0.00014366,0.38461538,9.8
66,0.53846154,0.46613546,0.03448276,0.0,0.61538462,1.0,9.279e-05,0.33333333,14.0
67,0.69090909,0.7219917,0.02564103,0.0,0.63636364,1.0,7.305e-05,0.5,19.0
68,0.62820513,0.70786517,0.0,0.0,0.76923077,1.0,0.0,0.33333333,49.0
69,0.63636364,0.68835616,0.0,0.0,0.58333333,1.0,0.0,0.36363636,42.0
70,0.62121212,0.70188679,0.06818182,0.0,0.58333333,1.0,0.00020096,0.36363636,6.83333333
71,0.23333333,0.0,0.34117647,0.0625,0.25,0.0,0.00072967,0.13333333,0.96551724
72,0.69090909,0.72332016,0.03797468,0.0,0.54545455,1.0,0.00010957,0.4,12.66666667
73,0.6969697,0.76363636,0.0,0.0,0.75,1.0,0.0,0.45454545,46.0
74,0.62121212,0.66666667,0.0,0.0,0.58333333,1.0,0.0,0.36363636,41.0
75,0.56363636,0.66666667,0.20512821,0.09090909,0.63636364,1.0,0.00058439,0.3,1.9375
76,0.3,0.38,0.26530612,0.0,0.3125,1.0,0.00065419,0.13333333,1.38461538
77,0.46969697,0.48554913,0.07462687,0.08333333,0.33333333,1.0,0.00016747,0.18181818,6.2
78,0.77777778,0.80254777,0.09677419,0.0,0.66666667,1.0,0.00026763,0.5,4.66666667
79,0.72727273,0.76923077,0.0,0.0,0.72727273,1.0,0.0,0.5,40.0
80,0.67272727,0.71052632,0.03896104,0.0,0.81818182,1.0,0.00010957,0.4,12.33333333
81,0.63636364,0.69339623,0.01408451,0.0,0.45454545,1.0,3.652e-05,0.4,35.0
82,0.7,0.64285714,0.5483871,0.2,0.0,1.0,0.00136273,0.5,0.41176471
83,0.70909091,0.73828125,0.0,0.0,0.63636364,1.0,0.0,0.5,39.0
84,0.63636364,0.67431193,0.0,0.0,0.54545455,1.0,0.0,0.4,35.0
85,0.56363636,0.61111111,0.01587302,0.0,0.45454545,1.0,3.652e-05,0.4,31.0
86,0.68888889,0.71351351,0.04615385,0.0,0.5,1.0,0.00012048,0.44444444,10.33333333
87,0.61818182,0.63076923,0.0,0.0,0.45454545,1.0,0.0,0.4,34.0
88,0.70909091,0.73228346,0.0,0.0,0.72727273,1.0,0.0,0.5,39.0
89,0.36363636,0.56470588,0.21311475,0.08333333,0.08333333,0.91666667,0.00043542,0.18181818,1.84615385
90,0.4952381,0.57407407,0.0,0.0,0.8,1.0,0.0,0.35714286,52.0
91,0.64444444,0.68627451,0.10769231,0.0,0.5,1.0,0.00028112,0.44444444,4.14285714
92,0.67272727,0.72413793,0.01333333,0.0,0.63636364,1.0,3.652e-05,0.4,37.0
93,0.62222222,0.76551724,0.17647059,0.2,0.6,1.0,0.00048193,0.22222222,2.33333333
94,0.52727273,0.61702128,0.14705882,0.0,0.45454545,1.0,0.00036524,0.3,2.9
95,0.39285714,0.35294118,0.38888889,0.25,0.25,0.75,0.00070225,0.14285714,0.78571429
96,0.66666667,0.69827586,0.04,0.0,0.33333333,1.0,8.921e-05,0.375,12.0
97,0.62222222,0.64748201,0.03448276,0.0,0.5,1.0,8.032e-05,0.33333333,14.0
98,0.77777778,0.78431373,0.08196721,0.0,0.77777778,1.0,0.00022303,0.5,5.6
99,0.77777778,0.78440367,0.0,0.0,0.9,1.0,0.0,0.55555556,35.0
100,0.61818182,0.69587629,0.0,0.0,0.45454545,1.0,0.0,0.4,34.0
101,0.77777778,0.71523179,0.03448276,0.0,0.77777778,1.0,8.921e-05,0.625,14.0
102,0.56363636,0.46296296,0.0,0.0,0.36363636,1.0,0.0,0.3,31.0
103,0.68888889,0.76271186,0.07462687,0.1,0.8,1.0,0.0002008,0.22222222,6.2
104,0.71111111,0.73404255,0.0,0.0,0.5,1.0,0.0,0.44444444,32.0
105,0.95238095,0.94736842,0.11111111,0.0,0.71428571,1.0,0.00028652,0.83333333,4.0
106,0.75555556,0.76811594,0.0,0.0,0.7,1.0,0.0,0.55555556,34.0
107,0.71428571,0.76744186,0.11111111,0.0,0.375,1.0,0.0002508,0.42857143,4.0
108,0.42857143,0.27272727,0.55555556,0.25,0.125,0.625,0.00150482,0.28571429,0.4
109,0.7,0.6,0.44,0.0,0.0,1.0,0.00088176,0.5,0.63636364
110,0.6,0.65957447,0.0,0.0,0.5,1.0,0.0,0.33333333,27.0
111,0.66666667,0.62068966,0.0,0.0,0.44444444,1.0,0.0,0.375,24.0
112,0.62222222,0.6971831,0.0,0.0,0.5,1.0,0.0,0.33333333,28.0
113,0.86111111,0.87301587,0.0,0.0,0.77777778,1.0,0.0,0.625,31.0
114,0.83333333,0.84745763,0.0,0.0,0.66666667,1.0,0.0,0.625,30.0
115,0.6,0.648,0.1147541,0.0,0.6,1.0,0.00028112,0.33333333,3.85714286
116,0.75555556,0.75,0.0,0.0,0.8,1.0,0.0,0.55555556,34.0
117,0.64444444,0.69677419,0.0,0.0,0.6,1.0,0.0,0.33333333,29.0
118,0.60714286,0.69565217,0.22727273,0.125,0.375,0.875,0.00050161,0.14285714,1.7
119,0.69444444,0.72,0.0,0.0,0.55555556,1.0,0.0,0.375,25.0
120,0.6,0.62307692,0.01818182,0.0,0.3,1.0,4.016e-05,0.33333333,27.0
121,0.66666667,0.71900826,0.0,0.0,0.44444444,1.0,0.0,0.375,24.0
122,0.5,0.53333333,0.26315789,0.125,0.125,0.75,0.00050161,0.14285714,1.4
123,0.80555556,0.8313253,0.0,0.0,0.66666667,1.0,0.0,0.5,29.0
124,0.63888889,0.63888889,0.0,0.0,0.33333333,1.0,0.0,0.375,23.0
125,0.71428571,0.71428571,0.02439024,0.0,0.25,1.0,5.016e-05,0.57142857,20.0
126,1.0,1.0,0.33333333,0.0,0.0,1.0,0.0008016,1.0,1.0
127,0.66666667,0.62068966,0.0,0.0,0.44444444,1.0,0.0,0.375,24.0
128,0.77777778,0.75,0.0,0.0,0.66666667,1.0,0.0,0.625,28.0
129,0.63888889,0.64705882,0.0,0.0,0.33333333,1.0,0.0,0.5,23.0
130,0.75,0.7755102,0.0,0.0,0.44444444,1.0,0.0,0.5,27.0
131,0.85714286,0.85365854,0.0,0.0,0.625,1.0,0.0,0.71428571,24.0
132,0.55555556,0.73170732,0.18367347,0.11111111,0.33333333,1.0,0.00040145,0.25,2.22222222
133,0.66666667,0.58333333,0.0,0.0,0.44444444,1.0,0.0,0.5,24.0
134,0.71428571,0.69767442,0.0,0.0,0.25,1.0,0.0,0.57142857,20.0
135,0.78571429,0.79245283,0.0,0.0,0.5,1.0,0.0,0.57142857,22.0
136,0.8,0.78947368,0.14285714,0.0,0.0,1.0,0.00026731,0.6,3.0
137,0.89285714,0.89552239,0.0,0.0,0.75,1.0,0.0,0.71428571,25.0
138,0.55555556,0.66233766,0.18367347,0.0,0.22222222,1.0,0.00040145,0.375,2.22222222
139,0.39285714,0.375,0.53191489,0.5,0.0,0.75,0.00125401,0.14285714,0.44
140,0.89285714,0.87969925,0.0,0.0,0.875,1.0,0.0,0.71428571,25.0
141,0.63888889,0.69230769,0.0212766,0.0,0.33333333,1.0,4.461e-05,0.375,23.0
142,0.71428571,0.69767442,0.0,0.0,0.375,1.0,0.0,0.42857143,20.0
143,0.82142857,0.83478261,0.0,0.0,0.625,1.0,0.0,0.57142857,23.0
144,0.32142857,0.17647059,0.55,0.625,0.0,0.375,0.00110353,0.14285714,0.40909091
145,0.82142857,0.82300885,0.0,0.0,0.625,1.0,0.0,0.57142857,23.0
146,0.66666667,0.57692308,0.35483871,0.0,0.0,1.0,0.0007351,0.4,0.90909091
147,0.71428571,0.67058824,0.0,0.0,0.25,1.0,0.0,0.42857143,20.0
148,0.51111111,0.63333333,0.0,0.0,0.2,1.0,0.0,0.33333333,23.0
149,0.82142857,0.83478261,0.0,0.0,0.625,1.0,0.0,0.57142857,23.0
150,0.8,0.78947368,0.35135135,0.0,0.0,1.0,0.00086875,0.6,0.92307692
151,0.75,0.74193548,0.0,0.0,0.375,1.0,0.0,0.57142857,21.0
152,0.46428571,0.66666667,0.45833333,0.25,0.125,0.875,0.00110353,0.14285714,0.59090909
153,0.8,0.78947368,0.46666667,0.2,0.0,1.0,0.00112224,0.5,0.57142857
154,0.64285714,0.61764706,0.32075472,0.125,0.25,1.0,0.00085273,0.42857143,1.05882353
155,1.0,1.0,0.02325581,0.0,1.0,1.0,5.73e-05,1.0,21.0
156,0.78571429,0.8,0.0,0.0,0.5,1.0,0.0,0.42857143,22.0
157,0.76190476,0.78688525,0.13513514,0.0,0.28571429,1.0,0.00028652,0.5,3.2
158,0.42857143,0.34615385,0.45454545,0.25,0.0,0.75,0.00100321,0.28571429,0.6
159,0.46428571,0.16216216,0.49019608,0.5,0.125,0.5,0.00125401,0.28571429,0.52
160,0.71428571,0.70909091,0.0625,0.0,0.28571429,1.0,0.00011461,0.5,7.5
161,1.0,1.0,0.625,1.0,0.0,1.0,0.00133494,1.0,0.3
162,0.9047619,0.90697674,0.0,0.0,0.57142857,1.0,0.0,0.66666667,19.0
163,0.80952381,0.79411765,0.0,0.0,0.28571429,1.0,0.0,0.66666667,17.0
164,0.86666667,0.81818182,0.07142857,0.0,0.0,1.0,0.00013365,0.8,6.5
165,0.85714286,0.82894737,0.05263158,0.0,0.28571429,1.0,0.00011461,0.66666667,9.0
166,0.85714286,0.85714286,0.0,0.0,0.42857143,1.0,0.0,0.66666667,18.0
167,0.85714286,0.82894737,0.02702703,0.0,0.28571429,1.0,5.73e-05,0.66666667,18.0
168,0.80952381,0.81428571,0.0,0.0,0.42857143,1.0,0.0,0.5,17.0
169,0.9047619,0.90697674,0.0,0.0,0.57142857,1.0,0.0,0.66666667,19.0
170,0.95238095,0.94736842,0.0,0.0,0.71428571,1.0,0.0,0.83333333,20.0
171,0.66666667,0.66666667,0.0,0.0,0.14285714,1.0,0.0,0.5,14.0
172,0.80952381,0.76119403,0.0,0.0,0.14285714,1.0,0.0,0.66666667,17.0
173,0.85714286,0.84615385,0.0,0.0,0.57142857,1.0,0.0,0.66666667,18.0
174,0.85714286,0.82894737,0.02702703,0.0,0.28571429,1.0,5.73e-05,0.66666667,18.0
175,0.66666667,0.0,0.75,1.0,0.0,0.0,0.00160192,0.5,0.16666667
176,0.95238095,0.94736842,0.0,0.0,0.71428571,1.0,0.0,0.83333333,20.0
177,0.76190476,0.76190476,0.0,0.0,0.42857143,1.0,0.0,0.5,16.0
178,0.95238095,0.94736842,0.0,0.0,0.71428571,1.0,0.0,0.83333333,20.0
179,0.7,0.6,0.22222222,0.2,0.0,1.0,0.00032064,0.5,1.75
180,0.85714286,0.82894737,0.0,0.0,0.28571429,1.0,0.0,0.66666667,18.0
181,0.76190476,0.78688525,0.03030303,0.0,0.28571429,1.0,5.73e-05,0.5,16.0
182,0.64285714,0.69565217,0.12195122,0.125,0.25,1.0,0.0002508,0.28571429,3.6
183,0.71428571,0.67924528,0.16666667,0.0,0.14285714,1.0,0.00034382,0.5,2.5
184,0.71428571,0.67924528,0.16666667,0.0,0.14285714,1.0,0.00034382,0.5,2.5
185,0.95238095,0.94736842,0.0,0.0,0.71428571,1.0,0.0,0.83333333,20.0
186,0.9047619,0.90697674,0.02564103,0.0,0.57142857,1.0,5.73e-05,0.66666667,19.0
